"best_available_taxonomy_dim$common_name","date_dim$yyyymmdd","haul_latitude_dim$latitude_in_degrees","haul_longitude_dim$longitude_in_degrees","operation_dim$operation_id","operation_dim$vessel","total_catch_numbers","total_catch_wt_kg"
"splitnose rockfish","20100917","41.22055556","-124.38388889","201003008092","Excalibur","1703","217.1500"
"greenstriped rockfish","20100917","41.22055556","-124.38388889","201003008092","Excalibur","36","8.5000"
"stripetail rockfish","20100917","41.22055556","-124.38388889","201003008092","Excalibur","1452","149.6500"
"sidestripe shrimp","20100917","41.22055556","-124.38388889","201003008092","Excalibur","","0.0520"
"","20100917","41.22055556","-124.38388889","201003008092","Excalibur","","0.0520"
"Dungeness Crab","20100917","41.22055556","-124.38388889","201003008092","Excalibur","","11.1500"
"Hermit Crab","20100917","41.22055556","-124.38388889","201003008092","Excalibur","","0.0400"
"Deep-sea Spiny Star","20100917","41.22055556","-124.38388889","201003008092","Excalibur","","1.0380"
"flat mud star","20100917","41.22055556","-124.38388889","201003008092","Excalibur","","0.4150"
"Red Star","20100917","41.22055556","-124.38388889","201003008092","Excalibur","","2.2830"
"Mud Urchin","20100917","41.22055556","-124.38388889","201003008092","Excalibur","","2.0760"
"unsorted shab","20100917","41.22055556","-124.38388889","201003008092","Excalibur","","0.2080"
"crushed urchin","20100917","41.22055556","-124.38388889","201003008092","Excalibur","","0.7270"
"hagfish unident.","20100917","41.30138889","-124.48055556","201003008091","Excalibur","1","0.1400"
"brown cat shark","20100917","41.30138889","-124.48055556","201003008091","Excalibur","29","13.4800"
"brown cat shark","20100917","41.30138889","-124.48055556","201003008091","Excalibur","30","1.1000"
"longnose skate","20100917","41.30138889","-124.48055556","201003008091","Excalibur","4","2.9500"
"slender sole","20100917","41.30138889","-124.48055556","201003008091","Excalibur","4","0.1600"
"Dover sole","20100917","41.30138889","-124.48055556","201003008091","Excalibur","195","131.1000"
"rex sole","20100917","41.30138889","-124.48055556","201003008091","Excalibur","316","60.0500"
"sablefish","20100917","41.30138889","-124.48055556","201003008091","Excalibur","4","4.2000"
"California grenadier","20100917","41.30138889","-124.48055556","201003008091","Excalibur","1","0.1400"
"snailfish unident.","20100917","41.30138889","-124.48055556","201003008091","Excalibur","1","0.0150"
"blacktail snailfish","20100917","41.30138889","-124.48055556","201003008091","Excalibur","16","2.4000"
"smalldisk snailfish","20100917","41.30138889","-124.48055556","201003008091","Excalibur","2","0.0400"
"Pacific hake","20100917","41.30138889","-124.48055556","201003008091","Excalibur","5","2.6000"
"lanternfish unident.","20100917","41.30138889","-124.48055556","201003008091","Excalibur","2","0.0250"
"bigfin eelpout","20100917","41.30138889","-124.48055556","201003008091","Excalibur","13","2.7500"
"black eelpout","20100917","41.30138889","-124.48055556","201003008091","Excalibur","42","2.9500"
"shortspine thornyhead","20100917","41.30138889","-124.48055556","201003008091","Excalibur","10","0.8500"
"aurora rockfish","20100917","41.30138889","-124.48055556","201003008091","Excalibur","7","2.0000"
"Pom Pom Anemone","20100917","41.30138889","-124.48055556","201003008091","Excalibur","14","0.4280"
"","20100917","41.30138889","-124.48055556","201003008091","Excalibur","14","2.5700"
"Flapjack Devilfish","20100917","41.30138889","-124.48055556","201003008091","Excalibur","1","0.2000"
"","20100917","41.30138889","-124.48055556","201003008091","Excalibur","2","0.8600"
"North Pacific Armhook Squid","20100917","41.30138889","-124.48055556","201003008091","Excalibur","1","0.6600"
"Deep-sea Spiny Star","20100917","41.30138889","-124.48055556","201003008091","Excalibur","14","1.7130"
"Pink Sun Star","20100917","41.30138889","-124.48055556","201003008091","Excalibur","57","2.8560"
"Red Star","20100917","41.30138889","-124.48055556","201003008091","Excalibur","228","5.9970"
"","20100917","41.30138889","-124.48055556","201003008091","Excalibur","143","2.5700"
"Mud Urchin","20100917","41.30138889","-124.48055556","201003008091","Excalibur","400","5.4260"
"Notched Brittle Star","20100917","41.30138889","-124.48055556","201003008091","Excalibur","43","0.1430"
"crushed urchin","20100917","41.30138889","-124.48055556","201003008091","Excalibur","","1.7130"
"hagfish unident.","20100917","41.47611111","-124.79500000","201003008089","Excalibur","2","0.2200"
"brown cat shark","20100917","41.47611111","-124.79500000","201003008089","Excalibur","5","1.5500"
"roughtail skate","20100917","41.47611111","-124.79500000","201003008089","Excalibur","12","10.0500"
"Dover sole","20100917","41.47611111","-124.79500000","201003008089","Excalibur","78","67.4500"
"deepsea sole","20100917","41.47611111","-124.79500000","201003008089","Excalibur","19","7.9000"
"California slickhead","20100917","41.47611111","-124.79500000","201003008089","Excalibur","5","1.2500"
"sablefish","20100917","41.47611111","-124.79500000","201003008089","Excalibur","5","10.3000"
"deepsea smelt unident.","20100917","41.47611111","-124.79500000","201003008089","Excalibur","15","0.5000"
"Pacific viperfish","20100917","41.47611111","-124.79500000","201003008089","Excalibur","1","0.0300"
"Pacific grenadier","20100917","41.47611111","-124.79500000","201003008089","Excalibur","37","4.7000"
"giant grenadier","20100917","41.47611111","-124.79500000","201003008089","Excalibur","1","0.8500"
"Pacific flatnose","20100917","41.47611111","-124.79500000","201003008089","Excalibur","2","0.2200"
"longfin dragonfish","20100917","41.47611111","-124.79500000","201003008089","Excalibur","1","0.0300"
"lanternfish unident.","20100917","41.47611111","-124.79500000","201003008089","Excalibur","2","0.0200"
"","20100917","41.47611111","-124.79500000","201003008089","Excalibur","1","0.0150"
"snakehead eelpout","20100917","41.47611111","-124.79500000","201003008089","Excalibur","28","2.7000"
"shortspine thornyhead","20100917","41.47611111","-124.79500000","201003008089","Excalibur","1","1.5000"
"longspine thornyhead","20100917","41.47611111","-124.79500000","201003008089","Excalibur","876","123.5000"
"sea anemone unident.","20100917","41.47611111","-124.79500000","201003008089","Excalibur","13","0.5100"
"Rough Anemone","20100917","41.47611111","-124.79500000","201003008089","Excalibur","76","4.2070"
"Purple Striated Anemone","20100917","41.47611111","-124.79500000","201003008089","Excalibur","152","0.1270"
"Articulated Bamboo Corals","20100917","41.47611111","-124.79500000","201003008089","Excalibur","1","0.0200"
"Grooved Tanner Crab","20100917","41.47611111","-124.79500000","201003008089","Excalibur","18","6.9500"
"","20100917","41.47611111","-124.79500000","201003008089","Excalibur","89","1.2750"
"Green Top Snail","20100917","41.47611111","-124.79500000","201003008089","Excalibur","408","9.6880"
"","20100917","41.47611111","-124.79500000","201003008089","Excalibur","38","0.6370"
"Flapjack Devilfish","20100917","41.47611111","-124.79500000","201003008089","Excalibur","1","0.3200"
"Pink Star","20100917","41.47611111","-124.79500000","201003008089","Excalibur","","0.1270"
"Deep-sea Spiny Star","20100917","41.47611111","-124.79500000","201003008089","Excalibur","26","2.2950"
"Pink Sun Star","20100917","41.47611111","-124.79500000","201003008089","Excalibur","26","1.2750"
"Deep-sea Fragile Star","20100917","41.47611111","-124.79500000","201003008089","Excalibur","13","0.2550"
"Slender Star","20100917","41.47611111","-124.79500000","201003008089","Excalibur","13","0.5100"
"White-scaled Cucumber","20100917","41.47611111","-124.79500000","201003008089","Excalibur","13","0.2550"
"sponge unident.","20100917","41.47611111","-124.79500000","201003008089","Excalibur","","0.5100"
"Rabbit-eared Salp","20100917","41.47611111","-124.79500000","201003008089","Excalibur","13","1.2750"
"unsorted shab","20100917","41.47611111","-124.79500000","201003008089","Excalibur","","0.7650"
"Orange Actinistolids","20100917","41.47611111","-124.79500000","201003008089","Excalibur","153","0.5100"
"brittlestars unident.","20100917","41.47611111","-124.79500000","201003008089","Excalibur","2","0.0100"
"roughtail skate","20100917","41.54750000","-124.89083333","201003008087","Excalibur","5","1.7500"
"Dover sole","20100917","41.54750000","-124.89083333","201003008087","Excalibur","37","31.9500"
"deepsea sole","20100917","41.54750000","-124.89083333","201003008087","Excalibur","5","0.9500"
"slickhead unident.","20100917","41.54750000","-124.89083333","201003008087","Excalibur","1","0.3500"
"deepsea smelt unident.","20100917","41.54750000","-124.89083333","201003008087","Excalibur","2","0.1000"
"Pacific grenadier","20100917","41.54750000","-124.89083333","201003008087","Excalibur","7","2.2500"
"Pacific flatnose","20100917","41.54750000","-124.89083333","201003008087","Excalibur","1","0.1000"
"blacktail snailfish","20100917","41.54750000","-124.89083333","201003008087","Excalibur","1","0.1000"
"blackfin snailfish","20100917","41.54750000","-124.89083333","201003008087","Excalibur","1","0.1000"
"lanternfish unident.","20100917","41.54750000","-124.89083333","201003008087","Excalibur","1","0.0100"
"twoline eelpout","20100917","41.54750000","-124.89083333","201003008087","Excalibur","1","0.5000"
"snakehead eelpout","20100917","41.54750000","-124.89083333","201003008087","Excalibur","3","0.3500"
"longspine thornyhead","20100917","41.54750000","-124.89083333","201003008087","Excalibur","208","19.3500"
"Grooved Tanner Crab","20100917","41.54750000","-124.89083333","201003008087","Excalibur","59","15.7500"
"invertebrate unident.","20100917","41.54750000","-124.89083333","201003008087","Excalibur","","7.0000"
"hagfish unident.","20100917","41.53277778","-124.91722222","201003008088","Excalibur","","0.5000"
"roughtail skate","20100917","41.53277778","-124.91722222","201003008088","Excalibur","","1.0500"
"Dover sole","20100917","41.53277778","-124.91722222","201003008088","Excalibur","32","33.4500"
"deepsea sole","20100917","41.53277778","-124.91722222","201003008088","Excalibur","44","10.7500"
"California slickhead","20100917","41.53277778","-124.91722222","201003008088","Excalibur","","0.1000"
"threadfin slickhead","20100917","41.53277778","-124.91722222","201003008088","Excalibur","","0.1000"
"sablefish","20100917","41.53277778","-124.91722222","201003008088","Excalibur","4","6.4000"
"blacksmelt unident.","20100917","41.53277778","-124.91722222","201003008088","Excalibur","","0.2200"
"giant grenadier","20100917","41.53277778","-124.91722222","201003008088","Excalibur","","0.5000"
"lanternfish unident.","20100917","41.53277778","-124.91722222","201003008088","Excalibur","","0.0200"
"shortspine thornyhead","20100917","41.53277778","-124.91722222","201003008088","Excalibur","16","26.3000"
"longspine thornyhead","20100917","41.53277778","-124.91722222","201003008088","Excalibur","1464","169.7000"
"Coral unident.","20100917","41.53277778","-124.91722222","201003008088","Excalibur","","0.1600"
"gorgonian coral unident.","20100917","41.53277778","-124.91722222","201003008088","Excalibur","","0.1000"
"Peppermint Corals","20100917","41.53277778","-124.91722222","201003008088","Excalibur","","0.6400"
"sea anemone unident.","20100917","41.53277778","-124.91722222","201003008088","Excalibur","","0.2400"
"Sea Mouse unident.","20100917","41.53277778","-124.91722222","201003008088","Excalibur","","0.0200"
"Crimson Pasiphaeid","20100917","41.53277778","-124.91722222","201003008088","Excalibur","","0.0200"
"Long Horned Decorator Crab","20100917","41.53277778","-124.91722222","201003008088","Excalibur","","0.3000"
"Grooved Tanner Crab","20100917","41.53277778","-124.91722222","201003008088","Excalibur","10","3.7000"
"Scarlet King Crab","20100917","41.53277778","-124.91722222","201003008088","Excalibur","","0.2000"
"","20100917","41.53277778","-124.91722222","201003008088","Excalibur","","0.1800"
"sea star unident.","20100917","41.53277778","-124.91722222","201003008088","Excalibur","","0.0200"
"Pink Star","20100917","41.53277778","-124.91722222","201003008088","Excalibur","","0.0600"
"Deep-sea Spiny Star","20100917","41.53277778","-124.91722222","201003008088","Excalibur","","0.8400"
"Grooved Sun Star","20100917","41.53277778","-124.91722222","201003008088","Excalibur","","0.2000"
"Pink Sun Star","20100917","41.53277778","-124.91722222","201003008088","Excalibur","","0.0200"
"Slimy Cushion Star","20100917","41.53277778","-124.91722222","201003008088","Excalibur","","0.0200"
"Jordans Slime Star","20100917","41.53277778","-124.91722222","201003008088","Excalibur","19","0.9200"
"Carpet Star","20100917","41.53277778","-124.91722222","201003008088","Excalibur","","0.3200"
"Broad Sand Star","20100917","41.53277778","-124.91722222","201003008088","Excalibur","","0.7800"
"Deep-sea Fragile Star","20100917","41.53277778","-124.91722222","201003008088","Excalibur","","0.0600"
"Red Star","20100917","41.53277778","-124.91722222","201003008088","Excalibur","","0.2400"
"Giant Armored Brittle Star","20100917","41.53277778","-124.91722222","201003008088","Excalibur","","0.0800"
"White-scaled Cucumber","20100917","41.53277778","-124.91722222","201003008088","Excalibur","","0.1800"
"","20100917","41.53277778","-124.91722222","201003008088","Excalibur","","49.6500"
"sponge unident.","20100917","41.53277778","-124.91722222","201003008088","Excalibur","","15.3000"
"Mushroom Coral","20100917","41.53277778","-124.91722222","201003008088","Excalibur","","0.1000"
"","20100917","41.53277778","-124.91722222","201003008088","Excalibur","37","2.9300"
"brown cat shark","20100918","40.89027778","-124.66944444","201003008096","Excalibur","16","3.1500"
"longnose skate","20100918","40.89027778","-124.66944444","201003008096","Excalibur","1","0.6500"
"Dover sole","20100918","40.89027778","-124.66944444","201003008096","Excalibur","32","29.2500"
"deepsea sole","20100918","40.89027778","-124.66944444","201003008096","Excalibur","3","1.9500"
"rex sole","20100918","40.89027778","-124.66944444","201003008096","Excalibur","5","1.1500"
"California slickhead","20100918","40.89027778","-124.66944444","201003008096","Excalibur","9","1.4500"
"sablefish","20100918","40.89027778","-124.66944444","201003008096","Excalibur","7","10.8000"
"blacksmelt unident.","20100918","40.89027778","-124.66944444","201003008096","Excalibur","6","0.2600"
"Pacific grenadier","20100918","40.89027778","-124.66944444","201003008096","Excalibur","5","0.4500"
